STATE,Facility_Count,Total_Resident_Days,Total_HPRD,Median_Total_HPRD,RN_HPRD,Median_RN_HPRD,Nurse_Care_HPRD,Median_Nurse_Care_HPRD,RN_Care_HPRD,Median_RN_Care_HPRD,Nurse_Assistant_HPRD,Median_Nurse_Assistant_HPRD,Contract_Staff_Percentage,Median_Contract_Staff_Percentage,RN_Admin_HPRD,Median_RN_Admin_HPRD,RN_DON_HPRD,Median_RN_DON_HPRD,LPN_HPRD,Median_LPN_HPRD,LPN_Admin_HPRD,Median_LPN_Admin_HPRD,CNA_HPRD,Median_CNA_HPRD,NAtr_HPRD,Median_NAtr_HPRD,MedAide_HPRD,Median_MedAide_HPRD,CY_Qtr
VA,283,2255155.0,3.472,3.437,0.546,0.521,1.563,1.549,0.312,0.276,1.909,1.871,6.19,0.0,0.175,0.148,0.059,0.067,0.929,0.903,0.087,0.0,1.783,1.76,0.125,0.0,0.002,0.0,2021Q2
VA,266,2231729.0,3.323,3.322,0.517,0.499,1.488,1.485,0.3,0.271,1.835,1.816,7.494,0.0,0.161,0.142,0.055,0.06,0.888,0.865,0.083,0.0,1.715,1.707,0.118,0.0,0.002,0.0,2021Q3
VA,281,2271973.0,3.404,3.361,0.514,0.486,1.5,1.47,0.325,0.283,1.904,1.867,9.458,0.0,0.13,0.103,0.058,0.064,0.913,0.884,0.073,0.0,1.749,1.731,0.152,0.0,0.003,0.0,2021Q4
VA,285,2306314.0,3.327,3.336,0.501,0.477,1.474,1.469,0.293,0.265,1.853,1.84,10.524,2.003,0.152,0.129,0.056,0.061,0.889,0.877,0.085,0.0,1.63,1.642,0.217,0.051,0.005,0.0,2022Q1
VA,287,2387080.0,3.345,3.35,0.489,0.469,1.46,1.461,0.287,0.258,1.885,1.868,9.836,1.853,0.148,0.125,0.054,0.059,0.883,0.873,0.089,0.029,1.636,1.672,0.246,0.085,0.002,0.0,2022Q2
VA,288,2451643.0,3.361,3.347,0.499,0.477,1.488,1.478,0.294,0.268,1.873,1.859,9.971,1.515,0.149,0.119,0.056,0.066,0.901,0.88,0.088,0.04,1.701,1.72,0.171,0.0,0.001,0.0,2022Q3
VA,285,2465358.0,3.374,3.355,0.5,0.479,1.505,1.483,0.303,0.275,1.869,1.857,10.917,2.142,0.143,0.106,0.054,0.062,0.916,0.89,0.089,0.038,1.792,1.798,0.076,0.0,0.001,0.0,2022Q4
VA,282,2437000.0,3.366,3.35,0.501,0.483,1.504,1.49,0.3,0.271,1.862,1.846,10.87,1.955,0.145,0.127,0.056,0.067,0.908,0.894,0.095,0.059,1.81,1.799,0.048,0.0,0.003,0.0,2023Q1
VA,286,2491067.0,3.416,3.415,0.502,0.48,1.508,1.501,0.306,0.274,1.908,1.885,11.026,1.985,0.139,0.109,0.058,0.063,0.911,0.895,0.094,0.047,1.865,1.845,0.041,0.0,0.002,0.0,2023Q2
VA,286,2548547.0,3.447,3.417,0.495,0.476,1.502,1.498,0.302,0.273,1.945,1.914,8.986,0.0,0.14,0.118,0.053,0.062,0.917,0.891,0.09,0.04,1.901,1.882,0.042,0.0,0.002,0.0,2023Q3
VA,287,2557187.0,3.458,3.419,0.502,0.487,1.502,1.494,0.304,0.275,1.956,1.912,6.908,0.0,0.145,0.121,0.053,0.06,0.911,0.888,0.089,0.039,1.91,1.875,0.045,0.0,0.001,0.0,2023Q4
VA,287,2555019.0,3.437,3.403,0.515,0.498,1.514,1.507,0.309,0.278,1.923,1.898,6.265,0.0,0.152,0.134,0.054,0.066,0.898,0.877,0.101,0.063,1.88,1.864,0.041,0.0,0.001,0.0,2024Q1
VA,287,2543300.0,3.514,3.479,0.529,0.507,1.53,1.525,0.319,0.286,1.984,1.957,6.164,0.0,0.156,0.138,0.054,0.065,0.893,0.873,0.109,0.068,1.94,1.922,0.042,0.0,0.001,0.0,2024Q2
VA,289,2594003.0,3.492,3.463,0.524,0.505,1.511,1.505,0.315,0.285,1.981,1.955,5.681,0.0,0.156,0.141,0.053,0.063,0.885,0.87,0.102,0.059,1.941,1.922,0.038,0.0,0.001,0.0,2024Q3
VT,35,227550.0,3.968,3.898,0.819,0.777,1.68,1.618,0.612,0.582,2.287,2.307,6.562,0.0,0.144,0.105,0.063,0.061,0.825,0.766,0.036,0.0,2.245,2.278,0.032,0.0,0.009,0.0,2017Q1
VT,32,200375.0,3.868,3.87,0.756,0.72,1.67,1.599,0.552,0.512,2.198,2.241,8.976,3.578,0.141,0.1,0.063,0.061,0.878,0.808,0.037,0.0,2.163,2.218,0.002,0.0,0.032,0.0,2017Q2
VT,34,218921.0,4.01,3.893,0.759,0.704,1.624,1.588,0.547,0.496,2.386,2.312,5.609,0.0,0.146,0.105,0.066,0.058,0.83,0.814,0.035,0.0,2.356,2.298,0.026,0.0,0.004,0.0,2017Q3
VT,35,223216.0,4.031,3.979,0.781,0.721,1.725,1.645,0.562,0.497,2.306,2.293,5.999,0.0,0.151,0.113,0.068,0.065,0.908,0.853,0.036,0.0,2.276,2.271,0.028,0.0,0.003,0.0,2017Q4
VT,34,213980.0,4.015,4.036,0.812,0.762,1.658,1.683,0.583,0.539,2.357,2.333,4.888,0.0,0.16,0.144,0.069,0.067,0.804,0.823,0.042,0.0,2.301,2.287,0.041,0.0,0.015,0.0,2018Q1
VT,35,222809.0,4.091,4.031,0.786,0.753,1.656,1.664,0.567,0.53,2.435,2.375,7.253,0.0,0.146,0.123,0.073,0.074,0.83,0.827,0.04,0.0,2.352,2.302,0.069,0.0,0.014,0.0,2018Q2
VT,36,228609.0,4.01,3.903,0.755,0.726,1.601,1.574,0.558,0.517,2.409,2.329,8.435,0.0,0.127,0.077,0.07,0.072,0.808,0.789,0.038,0.0,2.343,2.291,0.055,0.0,0.012,0.0,2018Q3
VT,36,228611.0,4.005,3.97,0.753,0.717,1.613,1.595,0.565,0.522,2.392,2.367,8.128,1.744,0.124,0.081,0.064,0.067,0.822,0.806,0.038,0.0,2.345,2.313,0.037,0.0,0.01,0.0,2018Q4
VT,35,221023.0,3.935,3.918,0.733,0.704,1.601,1.604,0.537,0.492,2.333,2.295,6.654,1.917,0.126,0.079,0.07,0.081,0.835,0.839,0.034,0.0,2.294,2.264,0.03,0.0,0.009,0.0,2019Q1
VT,36,226039.0,3.968,3.957,0.736,0.726,1.621,1.626,0.543,0.508,2.347,2.327,9.339,3.112,0.122,0.061,0.07,0.081,0.841,0.815,0.044,0.0,2.301,2.284,0.039,0.0,0.008,0.0,2019Q2
VT,35,223340.0,3.978,3.92,0.743,0.729,1.64,1.615,0.537,0.5,2.338,2.306,11.365,6.103,0.14,0.095,0.066,0.067,0.868,0.862,0.03,0.0,2.289,2.276,0.048,0.0,0.001,0.0,2019Q3
VT,34,211980.0,4.041,4.027,0.771,0.759,1.662,1.645,0.568,0.529,2.379,2.352,9.482,5.161,0.134,0.082,0.069,0.071,0.856,0.851,0.035,0.0,2.293,2.295,0.074,0.0,0.012,0.0,2019Q4
VT,31,187735.0,4.157,4.143,0.754,0.734,1.68,1.688,0.537,0.498,2.477,2.464,8.037,3.363,0.143,0.114,0.073,0.085,0.89,0.883,0.036,0.0,2.407,2.397,0.056,0.0,0.014,0.0,2020Q1
VT,35,199582.0,4.416,4.373,0.828,0.801,1.797,1.791,0.618,0.548,2.619,2.617,8.699,4.399,0.129,0.099,0.08,0.098,0.933,0.912,0.037,0.0,2.557,2.559,0.047,0.0,0.014,0.0,2020Q2
VT,33,191273.0,4.314,4.33,0.833,0.819,1.778,1.784,0.626,0.56,2.536,2.551,10.648,5.838,0.131,0.082,0.076,0.095,0.914,0.909,0.031,0.0,2.477,2.496,0.046,0.0,0.013,0.0,2020Q3
VT,33,187453.0,4.302,4.317,0.852,0.813,1.798,1.785,0.645,0.58,2.504,2.528,10.593,6.242,0.131,0.088,0.076,0.078,0.901,0.891,0.045,0.0,2.439,2.46,0.048,0.0,0.018,0.0,2020Q4
VT,34,190156.0,4.274,4.25,0.843,0.81,1.8,1.787,0.629,0.563,2.474,2.494,12.689,6.996,0.139,0.098,0.075,0.081,0.911,0.896,0.045,0.0,2.404,2.428,0.053,0.0,0.017,0.0,2021Q1
VT,35,204302.0,4.041,4.032,0.767,0.744,1.724,1.715,0.562,0.509,2.317,2.394,15.311,10.496,0.127,0.084,0.078,0.087,0.864,0.865,0.093,0.0,2.241,2.315,0.055,0.0,0.021,0.0,2021Q2
VT,34,205922.0,3.949,3.97,0.749,0.746,1.703,1.689,0.564,0.536,2.246,2.317,17.673,11.485,0.117,0.017,0.068,0.068,0.867,0.857,0.087,0.0,2.161,2.217,0.067,0.0,0.018,0.0,2021Q3
VT,34,205359.0,3.914,3.934,0.697,0.692,1.731,1.702,0.515,0.488,2.183,2.25,20.96,15.858,0.118,0.039,0.065,0.067,0.931,0.892,0.102,0.0,2.112,2.18,0.056,0.0,0.016,0.0,2021Q4
VT,34,197123.0,4.05,4.022,0.712,0.679,1.724,1.714,0.526,0.485,2.326,2.308,25.243,19.902,0.114,0.07,0.072,0.08,0.959,0.927,0.053,0.0,2.252,2.244,0.059,0.0,0.014,0.0,2022Q1
VT,34,208543.0,4.03,3.928,0.685,0.649,1.709,1.667,0.503,0.437,2.321,2.267,26.084,21.09,0.111,0.078,0.071,0.079,0.97,0.924,0.054,0.0,2.223,2.175,0.077,0.0,0.021,0.0,2022Q2
VT,35,217883.0,3.982,3.914,0.673,0.64,1.697,1.637,0.5,0.431,2.285,2.28,27.57,21.926,0.104,0.032,0.069,0.072,0.98,0.935,0.045,0.0,2.211,2.211,0.052,0.0,0.022,0.0,2022Q3
VT,35,217763.0,3.862,3.898,0.694,0.655,1.628,1.628,0.535,0.469,2.234,2.267,27.643,22.957,0.09,0.0,0.068,0.069,0.904,0.909,0.03,0.0,2.177,2.227,0.027,0.0,0.03,0.0,2022Q4
VT,34,207635.0,4.079,3.999,0.747,0.697,1.718,1.664,0.571,0.516,2.361,2.354,27.858,23.474,0.103,0.0,0.072,0.07,0.94,0.915,0.03,0.0,2.294,2.308,0.033,0.0,0.035,0.0,2023Q1
VT,34,211788.0,4.214,4.168,0.767,0.722,1.757,1.693,0.575,0.53,2.456,2.481,27.962,23.786,0.12,0.0,0.072,0.071,0.96,0.92,0.03,0.0,2.369,2.413,0.054,0.0,0.034,0.0,2023Q2
VT,33,214267.0,4.051,3.95,0.797,0.733,1.723,1.638,0.602,0.533,2.328,2.284,28.763,24.084,0.125,0.014,0.07,0.07,0.902,0.87,0.025,0.0,2.249,2.227,0.05,0.0,0.029,0.0,2023Q3
VT,34,221839.0,4.03,3.967,0.783,0.737,1.69,1.635,0.599,0.541,2.34,2.288,29.57,24.499,0.114,0.0,0.069,0.07,0.876,0.849,0.032,0.0,2.259,2.232,0.054,0.0,0.028,0.0,2023Q4
VT,34,213737.0,4.118,4.005,0.813,0.752,1.745,1.712,0.6,0.55,2.373,2.337,30.643,27.131,0.142,0.065,0.072,0.078,0.897,0.881,0.034,0.0,2.289,2.24,0.063,0.0,0.021,0.0,2024Q1
VT,33,208773.0,4.069,3.977,0.782,0.716,1.702,1.666,0.575,0.519,2.367,2.367,29.639,26.159,0.141,0.064,0.067,0.074,0.885,0.869,0.035,0.0,2.278,2.285,0.075,0.0,0.014,0.0,2024Q2
VT,34,216551.0,4.126,4.066,0.807,0.749,1.744,1.709,0.595,0.536,2.381,2.353,28.602,22.94,0.14,0.088,0.073,0.077,0.901,0.882,0.036,0.0,2.322,2.301,0.043,0.0,0.016,0.0,2024Q3
WA,207,1418459.0,4.122,4.101,0.912,0.899,1.655,1.663,0.663,0.647,2.467,2.42,2.049,0.0,0.184,0.129,0.065,0.073,0.62,0.616,0.123,0.0,2.387,2.363,0.074,0.0,0.007,0.0,2017Q1
WA,190,1307148.0,4.178,4.14,0.916,0.895,1.665,1.67,0.675,0.641,2.513,2.463,3.996,0.0,0.175,0.118,0.066,0.079,0.655,0.647,0.094,0.0,2.429,2.392,0.008,0.0,0.076,0.0,2017Q2
WA,204,1422002.0,4.122,4.092,0.896,0.879,1.626,1.621,0.659,0.633,2.495,2.433,2.066,0.0,0.172,0.115,0.064,0.076,0.61,0.613,0.121,0.0,2.395,2.354,0.092,0.0,0.008,0.0,2017Q3
WA,189,1301941.0,4.146,4.079,0.925,0.907,1.661,1.656,0.677,0.646,2.485,2.411,2.268,0.0,0.184,0.138,0.064,0.076,0.604,0.592,0.132,0.0,2.398,2.346,0.08,0.0,0.007,0.0,2017Q4
WA,199,1363607.0,4.169,4.108,0.936,0.919,1.69,1.689,0.671,0.642,2.479,2.408,2.794,0.0,0.196,0.154,0.069,0.077,0.615,0.606,0.14,0.048,2.378,2.325,0.092,0.0,0.009,0.0,2018Q1
WA,197,1343298.0,4.145,4.106,0.913,0.897,1.672,1.667,0.67,0.647,2.473,2.41,2.877,0.0,0.176,0.126,0.067,0.078,0.624,0.607,0.135,0.0,2.38,2.341,0.086,0.0,0.007,0.0,2018Q2
WA,198,1381962.0,4.221,4.117,0.917,0.886,1.679,1.663,0.683,0.647,2.543,2.443,3.117,0.0,0.167,0.119,0.066,0.075,0.633,0.617,0.129,0.0,2.433,2.341,0.097,0.0,0.012,0.0,2018Q3
WA,205,1425050.0,4.122,4.095,0.899,0.887,1.653,1.663,0.661,0.642,2.469,2.425,3.153,0.0,0.17,0.114,0.068,0.078,0.622,0.608,0.131,0.021,2.358,2.337,0.101,0.0,0.01,0.0,2018Q4
WA,203,1394688.0,4.1,4.07,0.91,0.895,1.653,1.656,0.666,0.641,2.447,2.403,3.46,0.0,0.175,0.118,0.068,0.079,0.613,0.595,0.13,0.049,2.343,2.321,0.095,0.0,0.009,0.0,2019Q1
WA,206,1396998.0,4.142,4.112,0.916,0.905,1.662,1.668,0.674,0.656,2.48,2.447,3.747,0.0,0.174,0.125,0.067,0.079,0.617,0.607,0.129,0.014,2.369,2.363,0.1,0.0,0.011,0.0,2019Q2
WA,200,1378044.0,4.1,4.068,0.883,0.875,1.63,1.632,0.66,0.64,2.47,2.439,3.693,0.0,0.16,0.111,0.063,0.076,0.658,0.632,0.089,0.0,2.34,2.348,0.118,0.0,0.012,0.0,2019Q3
WA,200,1389013.0,4.075,4.041,0.889,0.89,1.628,1.626,0.663,0.65,2.446,2.415,3.421,0.0,0.159,0.114,0.067,0.08,0.664,0.634,0.076,0.0,2.314,2.311,0.12,0.0,0.013,0.0,2019Q4
WA,168,1128562.0,4.159,4.118,0.919,0.926,1.666,1.67,0.682,0.676,2.493,2.456,3.065,0.0,0.17,0.129,0.067,0.078,0.657,0.623,0.09,0.0,2.397,2.375,0.085,0.0,0.011,0.0,2020Q1
WA,192,1174280.0,4.363,4.32,0.951,0.956,1.741,1.744,0.694,0.686,2.622,2.579,3.132,0.0,0.179,0.134,0.078,0.092,0.695,0.67,0.095,0.0,2.432,2.43,0.171,0.0,0.019,0.0,2020Q2
WA,195,1186588.0,4.351,4.305,0.964,0.967,1.744,1.741,0.711,0.709,2.607,2.579,2.976,0.0,0.178,0.133,0.075,0.091,0.691,0.658,0.088,0.0,2.369,2.399,0.215,0.0,0.023,0.0,2020Q3
WA,191,1135642.0,4.365,4.364,0.972,0.972,1.781,1.794,0.712,0.698,2.583,2.57,4.102,0.0,0.184,0.143,0.075,0.091,0.707,0.688,0.102,0.0,2.303,2.37,0.261,0.031,0.02,0.0,2020Q4
WA,190,1055934.0,4.455,4.467,1.004,0.992,1.821,1.825,0.732,0.71,2.634,2.64,4.192,0.0,0.191,0.135,0.081,0.098,0.721,0.7,0.096,0.0,2.336,2.403,0.277,0.085,0.021,0.0,2021Q1
WA,192,1135733.0,4.186,4.177,0.924,0.905,1.707,1.715,0.67,0.638,2.48,2.475,4.723,0.0,0.179,0.134,0.076,0.09,0.689,0.671,0.093,0.0,2.19,2.213,0.27,0.098,0.02,0.0,2021Q2
WA,190,1121468.0,4.07,4.064,0.88,0.863,1.659,1.67,0.638,0.611,2.411,2.389,6.147,0.0,0.167,0.125,0.075,0.089,0.688,0.663,0.091,0.0,2.136,2.152,0.251,0.09,0.024,0.0,2021Q3
WA,191,1103770.0,4.088,4.055,0.872,0.867,1.664,1.67,0.636,0.629,2.424,2.409,6.76,0.0,0.157,0.106,0.079,0.092,0.7,0.675,0.093,0.0,2.158,2.161,0.244,0.103,0.022,0.0,2021Q4
WA,192,1070153.0,4.131,4.159,0.877,0.879,1.696,1.717,0.627,0.615,2.435,2.458,8.173,2.584,0.17,0.116,0.081,0.095,0.724,0.705,0.094,0.0,2.168,2.197,0.244,0.098,0.023,0.0,2022Q1
WA,193,1122096.0,4.182,4.133,0.877,0.863,1.721,1.717,0.635,0.607,2.461,2.447,9.97,3.938,0.164,0.11,0.078,0.094,0.754,0.716,0.091,0.0,2.182,2.184,0.258,0.107,0.02,0.0,2022Q2
WA,194,1152185.0,4.1,4.114,0.824,0.811,1.632,1.646,0.593,0.569,2.468,2.47,10.193,5.183,0.158,0.107,0.073,0.088,0.72,0.695,0.089,0.0,2.182,2.211,0.264,0.135,0.021,0.0,2022Q3
WA,192,1163571.0,4.154,4.149,0.832,0.812,1.658,1.665,0.606,0.579,2.496,2.478,9.957,4.708,0.15,0.101,0.076,0.092,0.733,0.714,0.092,0.0,2.231,2.231,0.244,0.119,0.022,0.0,2022Q4
WA,192,1163169.0,4.163,4.189,0.834,0.813,1.675,1.685,0.591,0.565,2.489,2.496,9.719,4.771,0.164,0.118,0.078,0.094,0.739,0.733,0.102,0.0,2.211,2.24,0.253,0.152,0.025,0.0,2023Q1
WA,188,1171265.0,4.192,4.147,0.823,0.8,1.673,1.664,0.588,0.554,2.52,2.479,9.103,3.224,0.162,0.119,0.073,0.085,0.753,0.729,0.097,0.0,2.268,2.256,0.232,0.129,0.02,0.0,2023Q2
WA,189,1205342.0,4.149,4.106,0.804,0.776,1.644,1.633,0.583,0.545,2.505,2.466,9.044,2.682,0.151,0.108,0.07,0.083,0.749,0.731,0.091,0.0,2.269,2.263,0.21,0.123,0.026,0.0,2023Q3
WA,187,1213527.0,4.175,4.157,0.822,0.801,1.668,1.682,0.598,0.566,2.507,2.473,8.217,1.636,0.151,0.106,0.074,0.087,0.747,0.734,0.099,0.0,2.321,2.302,0.164,0.061,0.022,0.0,2023Q4
WA,189,1222070.0,4.263,4.208,0.839,0.827,1.707,1.715,0.603,0.574,2.556,2.508,7.798,2.226,0.161,0.114,0.075,0.089,0.757,0.734,0.112,0.042,2.378,2.349,0.155,0.0,0.023,0.0,2024Q1
WA,188,1224373.0,4.336,4.235,0.854,0.832,1.723,1.724,0.614,0.588,2.613,2.52,7.04,0.0,0.165,0.117,0.074,0.087,0.755,0.73,0.114,0.046,2.45,2.376,0.139,0.0,0.024,0.0,2024Q2
WA,185,1229992.0,4.282,4.205,0.83,0.811,1.699,1.7,0.606,0.587,2.583,2.51,6.144,0.0,0.154,0.108,0.07,0.083,0.761,0.741,0.108,0.024,2.45,2.388,0.108,0.0,0.025,0.0,2024Q3
WI,360,2165597.0,3.978,3.875,0.92,0.906,1.486,1.48,0.662,0.638,2.492,2.39,2.047,0.0,0.184,0.147,0.073,0.078,0.543,0.542,0.024,0.0,2.424,2.326,0.011,0.0,0.056,0.0,2017Q1
WI,351,2111332.0,3.939,3.856,0.901,0.887,1.461,1.461,0.651,0.626,2.478,2.381,3.764,0.0,0.178,0.143,0.072,0.075,0.542,0.538,0.018,0.0,2.413,2.318,0.055,0.0,0.01,0.0,2017Q2
WI,360,2164573.0,3.897,3.842,0.886,0.877,1.444,1.444,0.645,0.626,2.453,2.369,2.218,0.0,0.171,0.133,0.07,0.068,0.54,0.532,0.018,0.0,2.382,2.304,0.016,0.0,0.055,0.0,2017Q3
WI,339,2037270.0,3.882,3.824,0.914,0.9,1.454,1.45,0.672,0.651,2.428,2.357,2.351,0.0,0.169,0.121,0.072,0.072,0.522,0.515,0.019,0.0,2.359,2.29,0.013,0.0,0.056,0.0,2017Q4
WI,351,2048062.0,3.897,3.83,0.925,0.918,1.48,1.483,0.672,0.652,2.416,2.335,2.56,0.0,0.177,0.14,0.076,0.076,0.537,0.524,0.018,0.0,2.345,2.267,0.01,0.0,0.062,0.0,2018Q1
WI,358,2084591.0,3.94,3.875,0.936,0.92,1.496,1.487,0.666,0.635,2.445,2.361,2.535,0.0,0.184,0.136,0.086,0.088,0.541,0.537,0.018,0.0,2.362,2.279,0.02,0.0,0.062,0.0,2018Q2
WI,362,2122816.0,3.939,3.859,0.908,0.89,1.47,1.458,0.663,0.635,2.469,2.371,2.326,0.0,0.172,0.128,0.073,0.073,0.545,0.538,0.017,0.0,2.382,2.293,0.017,0.0,0.07,0.0,2018Q3
WI,338,2021530.0,3.933,3.864,0.925,0.912,1.494,1.48,0.67,0.648,2.439,2.371,2.665,0.0,0.179,0.131,0.076,0.081,0.55,0.541,0.02,0.0,2.359,2.291,0.011,0.0,0.069,0.0,2018Q4
WI,359,2013448.0,3.905,3.827,0.93,0.914,1.495,1.485,0.672,0.648,2.41,2.327,2.772,0.0,0.179,0.13,0.079,0.083,0.545,0.535,0.02,0.0,2.334,2.257,0.013,0.0,0.064,0.0,2019Q1
WI,350,1987458.0,3.955,3.859,0.937,0.919,1.507,1.496,0.671,0.645,2.448,2.35,3.388,0.0,0.184,0.136,0.081,0.089,0.55,0.542,0.021,0.0,2.364,2.27,0.014,0.0,0.069,0.0,2019Q2
WI,350,1989079.0,3.953,3.854,0.928,0.903,1.5,1.484,0.668,0.642,2.453,2.368,3.534,0.0,0.179,0.132,0.08,0.087,0.552,0.544,0.021,0.0,2.368,2.283,0.016,0.0,0.068,0.0,2019Q3
WI,353,1966359.0,3.907,3.828,0.924,0.905,1.51,1.5,0.67,0.647,2.397,2.33,3.986,0.0,0.174,0.134,0.08,0.087,0.566,0.551,0.02,0.0,2.318,2.246,0.017,0.0,0.061,0.0,2019Q4
WI,240,1385632.0,4.022,4.006,0.978,0.954,1.557,1.531,0.704,0.675,2.465,2.449,3.587,0.0,0.192,0.155,0.082,0.09,0.552,0.524,0.027,0.0,2.387,2.373,0.011,0.0,0.067,0.0,2020Q1
WI,345,1794449.0,4.071,3.989,0.974,0.948,1.572,1.542,0.709,0.681,2.499,2.444,3.084,0.0,0.169,0.083,0.096,0.105,0.571,0.553,0.027,0.0,2.41,2.343,0.026,0.0,0.062,0.0,2020Q2
WI,346,1791991.0,4.04,3.955,0.988,0.963,1.579,1.557,0.716,0.682,2.461,2.387,3.16,0.0,0.184,0.143,0.088,0.095,0.566,0.545,0.025,0.0,2.357,2.27,0.035,0.0,0.069,0.0,2020Q3
WI,343,1666940.0,4.105,4.015,1.033,1.011,1.651,1.631,0.742,0.711,2.454,2.373,3.705,0.0,0.197,0.156,0.094,0.103,0.592,0.571,0.027,0.0,2.346,2.264,0.044,0.0,0.064,0.0,2020Q4
WI,343,1602341.0,4.144,4.052,1.041,1.032,1.663,1.65,0.742,0.714,2.481,2.403,3.684,0.0,0.199,0.148,0.099,0.107,0.592,0.568,0.03,0.0,2.365,2.279,0.049,0.0,0.068,0.0,2021Q1
WI,337,1640839.0,3.991,3.919,0.997,0.981,1.597,1.588,0.705,0.678,2.394,2.321,4.2,0.0,0.196,0.154,0.095,0.104,0.576,0.554,0.025,0.0,2.273,2.211,0.049,0.0,0.072,0.0,2021Q2
WI,337,1662216.0,3.829,3.757,0.952,0.936,1.539,1.527,0.674,0.651,2.289,2.215,4.64,0.0,0.184,0.133,0.094,0.098,0.565,0.543,0.023,0.0,2.161,2.093,0.056,0.0,0.073,0.0,2021Q3
WI,335,1582188.0,3.791,3.765,0.959,0.942,1.552,1.539,0.686,0.666,2.24,2.195,5.379,0.0,0.177,0.116,0.096,0.1,0.569,0.548,0.024,0.0,2.103,2.06,0.06,0.0,0.076,0.0,2021Q4
WI,337,1561958.0,3.824,3.793,0.967,0.953,1.574,1.553,0.69,0.667,2.25,2.203,7.229,0.0,0.18,0.128,0.097,0.107,0.579,0.558,0.028,0.0,2.102,2.06,0.073,0.0,0.076,0.0,2022Q1
WI,327,1567055.0,3.762,3.74,0.94,0.928,1.515,1.507,0.668,0.637,2.247,2.192,8.176,1.169,0.177,0.121,0.095,0.103,0.547,0.529,0.029,0.0,2.099,2.045,0.07,0.0,0.077,0.0,2022Q2
WI,327,1573474.0,3.75,3.711,0.9,0.89,1.481,1.483,0.639,0.613,2.269,2.211,8.864,2.529,0.171,0.113,0.09,0.092,0.55,0.535,0.03,0.0,2.136,2.072,0.055,0.0,0.078,0.0,2022Q3
WI,332,1571451.0,3.783,3.719,0.913,0.893,1.506,1.495,0.646,0.613,2.278,2.217,10.513,4.513,0.172,0.114,0.095,0.098,0.559,0.541,0.033,0.0,2.162,2.096,0.041,0.0,0.075,0.0,2022Q4
WI,327,1550609.0,3.81,3.73,0.914,0.904,1.519,1.512,0.637,0.607,2.291,2.226,10.528,3.598,0.178,0.128,0.099,0.111,0.571,0.545,0.034,0.0,2.177,2.108,0.038,0.0,0.076,0.0,2023Q1
WI,319,1523948.0,3.908,3.819,0.916,0.891,1.529,1.519,0.644,0.601,2.379,2.307,11.329,3.212,0.178,0.125,0.095,0.105,0.577,0.552,0.035,0.0,2.256,2.174,0.041,0.0,0.083,0.0,2023Q2
WI,323,1578545.0,3.957,3.857,0.901,0.872,1.524,1.509,0.643,0.609,2.433,2.333,11.65,4.864,0.167,0.104,0.091,0.1,0.586,0.563,0.037,0.0,2.314,2.215,0.038,0.0,0.081,0.0,2023Q3
WI,324,1596439.0,3.967,3.857,0.913,0.878,1.543,1.518,0.645,0.616,2.424,2.337,11.828,5.654,0.177,0.119,0.091,0.101,0.592,0.568,0.038,0.0,2.312,2.217,0.032,0.0,0.081,0.0,2023Q4
WI,324,1592452.0,3.979,3.889,0.912,0.878,1.541,1.53,0.638,0.605,2.438,2.357,11.035,4.877,0.181,0.138,0.093,0.104,0.589,0.568,0.04,0.0,2.326,2.235,0.028,0.0,0.084,0.0,2024Q1
WI,319,1567489.0,3.987,3.894,0.914,0.9,1.537,1.537,0.637,0.618,2.45,2.369,9.821,3.19,0.182,0.145,0.094,0.107,0.584,0.566,0.039,0.0,2.335,2.244,0.03,0.0,0.085,0.0,2024Q2
WI,322,1597051.0,4.077,3.951,0.92,0.899,1.547,1.535,0.643,0.621,2.529,2.421,9.565,2.613,0.184,0.145,0.093,0.105,0.59,0.569,0.037,0.0,2.411,2.297,0.028,0.0,0.091,0.0,2024Q3
WV,119,814512.0,3.623,3.612,0.621,0.626,1.504,1.503,0.387,0.357,2.119,2.119,1.705,0.0,0.17,0.148,0.065,0.072,0.825,0.823,0.057,0.0,2.08,2.092,0.039,0.0,0.0,0.0,2017Q1
WV,116,812317.0,3.588,3.572,0.621,0.614,1.46,1.47,0.393,0.359,2.128,2.097,2.664,0.0,0.168,0.148,0.06,0.069,0.793,0.816,0.046,0.0,2.086,2.068,0.0,0.0,0.042,0.0,2017Q2
WV,119,846335.0,3.581,3.561,0.609,0.595,1.466,1.469,0.387,0.346,2.115,2.09,2.08,0.0,0.161,0.138,0.061,0.07,0.826,0.83,0.03,0.0,2.069,2.051,0.046,0.0,0.0,0.0,2017Q3
WV,117,833078.0,3.58,3.591,0.586,0.57,1.461,1.464,0.366,0.328,2.118,2.097,2.877,0.0,0.16,0.138,0.06,0.069,0.836,0.847,0.039,0.0,2.071,2.062,0.047,0.0,0.0,0.0,2017Q4
WV,120,829630.0,3.623,3.632,0.615,0.614,1.504,1.52,0.383,0.353,2.119,2.104,3.385,0.0,0.167,0.14,0.066,0.075,0.836,0.836,0.052,0.0,2.079,2.072,0.04,0.0,0.001,0.0,2018Q1
WV,114,793063.0,3.64,3.621,0.602,0.591,1.498,1.508,0.378,0.343,2.142,2.099,4.315,0.0,0.163,0.138,0.062,0.071,0.841,0.839,0.054,0.0,2.1,2.065,0.043,0.0,0.0,0.0,2018Q2
